id,group,reference_difficulty
true_003440,true_friend,-14.4676833152771
true_003443,true_friend,-3.8592920303344727
true_003451,true_friend,-4.167127847671509
true_003452,true_friend,-5.377997875213623
true_003455,true_friend,-2.1762182116508484
true_003457,true_friend,-1.7665512263774872
true_003459,true_friend,-12.55474042892456
true_003466,true_friend,-10.723316192626953
true_003480,true_friend,-7.0972594022750854
true_003481,true_friend,-2.4840123653411865
true_003482,true_friend,-10.100177764892578
true_003489,true_friend,-4.525922536849976
true_003490,true_friend,-7.612419128417969
true_003493,true_friend,-6.1888720989227295
true_003509,true_friend,-4.808069467544556
true_003517,true_friend,-3.601025938987732
true_003521,true_friend,-6.462984800338745
true_003522,true_friend,-4.445575714111328
true_003530,true_friend,-1.972344309091568
true_003531,true_friend,-6.504666328430176
true_003538,true_friend,-12.591181874275208
true_003541,true_friend,-8.87981629371643
true_003542,true_friend,-11.260109186172485
true_003545,true_friend,-1.3322650641202927
true_003549,true_friend,-2.479661464691162
true_003558,true_friend,-7.250505447387695
true_003560,true_friend,-11.512205600738525
true_003564,true_friend,-5.528248310089111
true_003605,true_friend,-3.745828926563263
true_003626,true_friend,-1.1747155748307705
true_003629,true_friend,-2.7101117372512817
true_003650,true_friend,-14.699277639389038
true_003653,true_friend,-10.831824779510498
true_003665,true_friend,-6.381202220916748
true_003671,true_friend,-15.980427265167236
true_003674,true_friend,-3.2534051835536957
true_003680,true_friend,-3.474821090698242
true_003687,true_friend,-10.622136175632477
true_003706,true_friend,-2.052033007144928
true_003714,true_friend,-15.923755168914795
true_003715,true_friend,-3.4689263105392456
true_003717,true_friend,-0.3390602469444275
true_003739,true_friend,-11.287069320678711
true_003744,true_friend,-10.614333629608154
true_003746,true_friend,-3.8570204973220825
true_003754,true_friend,-6.323256254196167
true_003773,true_friend,-7.446162939071655
true_003775,true_friend,-5.626017928123474
true_003781,true_friend,-5.639760494232178
true_003792,true_friend,-8.155344724655151
true_003809,true_friend,-9.958039283752441
true_003812,true_friend,-10.052425861358643
true_003815,true_friend,-1.3147260546684265
true_003819,true_friend,-4.668130874633789
true_003822,true_friend,-3.7008771896362305
true_003824,true_friend,-1.2916505336761475
true_003826,true_friend,-5.455544710159302
true_003831,true_friend,-7.232516050338745
true_003840,true_friend,-0.1639101430773735
true_003843,true_friend,-0.9840001245029271
true_003844,true_friend,-5.683316349983215
true_003852,true_friend,-2.831068754196167
true_003855,true_friend,-0.20717430673539639
true_003858,true_friend,-2.7398595809936523
true_003860,true_friend,-2.98683100938797
true_003866,true_friend,-2.58618700504303
true_003873,true_friend,-4.0872344970703125
true_003880,true_friend,-6.0314719676971436
true_003897,true_friend,-6.821568250656128
true_003899,true_friend,-3.8500635623931885
true_003901,true_friend,-5.197998881340027
true_003907,true_friend,-1.334904134273529
true_003910,true_friend,-9.05029845237732
true_003914,true_friend,-1.8196743428707123
true_003917,true_friend,-4.667975664138794
true_003918,true_friend,-4.069167494773865
true_003919,true_friend,-4.716385126113892
true_003924,true_friend,-6.298021078109741
true_003928,true_friend,-2.739335536956787
true_003929,true_friend,-2.984345316886902
true_003951,true_friend,-2.534321144223213
true_003953,true_friend,-3.392518814653158
true_003974,true_friend,-2.7554171085357666
true_003975,true_friend,-4.50112509727478
true_003986,true_friend,-2.126976728439331
true_003999,true_friend,-2.944225311279297
true_004006,true_friend,-2.3927006125450134
true_004009,true_friend,-7.215754985809326
true_004030,true_friend,-3.2584750652313232
true_004033,true_friend,-7.04908561706543
true_004034,true_friend,-10.507394313812256
true_004037,true_friend,-7.312136888504028
true_004051,true_friend,-3.4276808500289917
true_004054,true_friend,-1.9083981754956767
true_004058,true_friend,-4.296007573604584
true_004061,true_friend,-3.1129072308540344
true_004073,true_friend,-6.724948406219482
true_004074,true_friend,-6.644320726394653
true_004080,true_friend,-3.9508848190307617
true_004090,true_friend,-4.823367714881897
true_004091,true_friend,-8.662030696868896
true_004113,true_friend,-5.373964071273804
true_004117,true_friend,-5.155840873718262
true_004118,true_friend,-4.159314393997192
true_004133,true_friend,-1.8627844750881195
true_004147,true_friend,-8.05707049369812
true_004156,true_friend,-1.9783758521080017
true_004166,true_friend,-3.367985725402832
true_004180,true_friend,-1.2046787962317467
true_004186,true_friend,-5.760436773300171
true_004198,true_friend,-2.5439339876174927
true_004207,true_friend,-8.328571081161499
true_004214,true_friend,-6.021540641784668
true_004219,true_friend,-2.227214813232422
true_004233,true_friend,-2.4837008714675903
true_004236,true_friend,-2.110408074222505
true_004237,true_friend,-12.295163631439209
true_004258,true_friend,-12.261488437652588
true_004268,true_friend,-9.112791299819946
true_004271,true_friend,-8.079647064208984
true_004274,true_friend,-6.171757936477661
true_004280,true_friend,-7.401134490966797
true_004281,true_friend,-1.5222145915031433
true_004287,true_friend,-5.124269247055054
true_004293,true_friend,-5.269608974456787
true_004296,true_friend,-3.4970028400421143
true_004298,true_friend,-2.645726501941681
true_004316,true_friend,-6.015474796295166
true_004331,true_friend,-16.71186065673828
true_004333,true_friend,-6.686782717704773
true_004342,true_friend,-2.599813923239708
true_004360,true_friend,-7.153575658798218
true_004375,true_friend,-8.240582942962646
true_004399,true_friend,-19.008135318756104
true_004400,true_friend,-14.990105152130127
true_004406,true_friend,-2.781009554862976
true_004422,true_friend,-6.619468450546265
true_004424,true_friend,-2.6097567826509476
true_004449,true_friend,-4.778067797422409
true_004452,true_friend,-2.9900633096694946
true_004454,true_friend,-6.208866834640503
true_004483,true_friend,-3.5449031591415405
true_004486,true_friend,-3.8527865409851074
true_004487,true_friend,-2.7474991008639336
true_004489,true_friend,-2.5761890411376953
true_004493,true_friend,-4.821505069732666
true_004512,true_friend,-10.136757373809814
true_004517,true_friend,-8.79887318611145
true_004518,true_friend,-15.163978576660156
true_004523,true_friend,-6.299780607223511
true_004525,true_friend,-2.1497170701622963
true_004545,true_friend,-3.825976014137268
true_004547,true_friend,-7.083995342254639
true_004551,true_friend,-9.544642925262451
true_004552,true_friend,-7.6903605461120605
true_004557,true_friend,-14.4635591506958
true_004558,true_friend,-11.42747187614441
true_004565,true_friend,-1.5648200511932373
true_004569,true_friend,-7.687237977981567
true_004570,true_friend,-23.685224533081055
true_004571,true_friend,-7.357673168182373
true_004575,true_friend,-5.751427412033081
true_004591,true_friend,-14.596629858016968
true_004592,true_friend,-3.3832449913024902
true_004596,true_friend,-6.214351415634155
true_004605,true_friend,-8.910257339477539
true_004608,true_friend,-0.269436240196228
true_004617,true_friend,-3.9657893776893616
true_004629,true_friend,-8.210654497146606
true_004630,true_friend,-8.584852695465088
true_004647,true_friend,-4.381333231925964
true_004659,true_friend,-3.2168773412704468
true_004669,true_friend,-3.866269588470459
true_004671,true_friend,-5.08063331246376
true_004678,true_friend,-2.9550255835056305
true_004691,true_friend,-1.8426474705338478
true_004694,true_friend,-2.9276516437530518
true_004700,true_friend,-7.46943998336792
true_004708,true_friend,-4.794980525970459
true_004710,true_friend,-6.6385215520858765
true_004717,true_friend,-5.648202180862427
true_004722,true_friend,-8.539955377578735
true_004731,true_friend,-3.670713186264038
true_004751,true_friend,-3.1154637336730957
true_004753,true_friend,-7.790473699569702
true_004765,true_friend,-2.065163731575012
true_004767,true_friend,-4.521219968795776
true_004774,true_friend,-14.979703664779663
true_004779,true_friend,-6.251331090927124
true_004780,true_friend,-7.401902556419373
true_004787,true_friend,-6.593147277832031
true_004799,true_friend,-1.4508922100067139
true_004800,true_friend,-4.408010840415955
true_004808,true_friend,-7.89814567565918
true_004814,true_friend,-5.98537340760231
true_004815,true_friend,-9.027106285095215
true_004826,true_friend,-5.272173285484314
true_004829,true_friend,-6.265887260437012
true_004834,true_friend,-4.446221351623535
true_004840,true_friend,-2.390003740787506
true_004853,true_friend,-3.3626461029052734
true_004867,true_friend,-7.291180372238159
true_004869,true_friend,-15.162143230438232
true_004879,true_friend,-6.577311038970947
true_004883,true_friend,-2.644432783126831
true_004901,true_friend,-3.166591167449951
true_004903,true_friend,-2.8740603923797607
true_004930,true_friend,-1.036362498998642
true_004942,true_friend,-11.56996774673462
true_004943,true_friend,-3.996960401535034
true_004944,true_friend,-3.734710216522217
true_004946,true_friend,-6.863114356994629
true_004948,true_friend,-1.406400265172124
true_004951,true_friend,-6.963897228240967
true_004956,true_friend,-3.3008288145065308
true_004958,true_friend,-16.56946849822998
true_004965,true_friend,-4.152643442153931
true_004967,true_friend,-4.272414207458496
true_004988,true_friend,-5.850362300872803
true_004999,true_friend,-10.962599277496338
true_005011,true_friend,-4.7388529777526855
true_005014,true_friend,-5.048557162284851
true_005016,true_friend,-6.945172071456909
true_005036,true_friend,-1.373382031917572
true_005042,true_friend,-9.191052198410034
true_005043,true_friend,-2.8696289658546448
true_005045,true_friend,-3.571580648422241
true_005050,true_friend,-7.899739384651184
true_005052,true_friend,-13.703733444213867
true_005056,true_friend,-6.981922149658203
true_005057,true_friend,-4.177952170372009
true_005063,true_friend,-3.9975481033325195
true_005102,true_friend,-9.35577392578125
true_005122,true_friend,-7.251751184463501
true_005130,true_friend,-10.538164138793945
true_005131,true_friend,-20.76685619354248
true_005134,true_friend,-11.84062385559082
true_005141,true_friend,-15.743528842926025
true_005142,true_friend,-13.882253170013428
true_005143,true_friend,-6.572707653045654
true_005156,true_friend,-14.445009231567383
true_005160,true_friend,-3.563909411430359
true_005165,true_friend,-8.034437894821167
true_005170,true_friend,-5.435746669769287
true_005177,true_friend,-9.453766584396362
true_005179,true_friend,-2.6709046363830566
true_005181,true_friend,-4.760295271873474
true_005184,true_friend,-4.662617087364197
true_005212,true_friend,-18.941574096679688
true_005214,true_friend,-1.6944283545017242
true_005215,true_friend,-4.227502942085266
true_005228,true_friend,-3.3873168230056763
true_005244,true_friend,-5.944677114486694
true_005248,true_friend,-2.1470746994018555
true_005253,true_friend,-3.5348589420318604
true_005258,true_friend,-6.7956531047821045
true_005268,true_friend,-7.3446104526519775
true_005269,true_friend,-10.924291610717773
true_005281,true_friend,-3.8382867574691772
true_005293,true_friend,-9.214796781539917
true_005300,true_friend,-4.693970203399658
true_005308,true_friend,-4.879292249679565
true_005310,true_friend,-12.968795776367188
true_005331,true_friend,-7.1012043952941895
true_005335,true_friend,-4.770169377326965
true_005336,true_friend,-4.860142469406128
true_005341,true_friend,-1.2620489671826363
true_005346,true_friend,-3.9617570638656616
true_005349,true_friend,-4.679246485233307
true_005352,true_friend,-10.685571670532227
true_005353,true_friend,-1.302820235490799
true_005358,true_friend,-5.8805155754089355
true_005362,true_friend,-4.671899080276489
true_005370,true_friend,-2.3929145336151123
true_005396,true_friend,-2.4148707687854767
true_005407,true_friend,-11.739931583404541
true_005410,true_friend,-0.4535344261676073
true_005426,true_friend,-5.491955518722534
true_005429,true_friend,-14.109176635742188
true_005439,true_friend,-3.8603079319000244
true_005440,true_friend,-3.034030556678772
true_005473,true_friend,-3.3088852167129517
true_005489,true_friend,-2.363160490989685
true_005491,true_friend,-6.764037668704987
true_005493,true_friend,-9.805027604103088
true_005496,true_friend,-8.594490051269531
true_005497,true_friend,-1.8381900116801262
true_005500,true_friend,-4.348299026489258
true_005513,true_friend,-5.82088041305542
true_005531,true_friend,-1.3644728064537048
true_005549,true_friend,-6.591470956802368
true_005553,true_friend,-6.7512712478637695
true_005572,true_friend,-3.7280642986297607
true_005584,true_friend,-2.4421239495277405
true_005604,true_friend,-2.3031575679779053
true_005610,true_friend,-5.639827609062195
true_005611,true_friend,-3.130816698074341
true_005615,true_friend,-0.8045436143875122
true_005631,true_friend,-13.858800172805786
true_005632,true_friend,-2.650493860244751
true_005636,true_friend,-4.073467254638672
true_005641,true_friend,-1.9050129652023315
true_005644,true_friend,-15.034137725830078
true_005646,true_friend,-5.963966250419617
true_005649,true_friend,-3.144236207008362
true_005664,true_friend,-1.4443467259407043
true_005669,true_friend,-2.588987350463867
true_005670,true_friend,-11.319657564163208
true_005673,true_friend,-1.3388627767562866
true_005678,true_friend,-0.745140491053462
true_005703,true_friend,-2.0989463329315186
true_005704,true_friend,-1.924626886844635
true_005709,true_friend,-11.371493101119995
true_005717,true_friend,-22.166511058807373
true_005723,true_friend,-3.6607112884521484
true_005747,true_friend,-4.607724070549011
true_005773,true_friend,-3.5984394550323486
true_005801,true_friend,-9.443964958190918
true_005816,true_friend,-7.235750913619995
true_005820,true_friend,-7.048051118850708
true_005825,true_friend,-4.788021564483643
true_005826,true_friend,-2.983301818370819
true_005835,true_friend,-7.661003351211548
true_005839,true_friend,-5.953009843826294
true_005858,true_friend,-3.5638039112091064
true_005868,true_friend,-9.158466339111328
true_005871,true_friend,-6.3788111209869385
true_005874,true_friend,-8.347919940948486
true_005882,true_friend,-19.87211799621582
true_005885,true_friend,-20.445594787597656
true_005888,true_friend,-1.3868799917399883
true_005892,true_friend,-12.575733661651611
true_005896,true_friend,-16.739890098571777
true_005902,true_friend,-1.4474919764325023
true_005914,true_friend,-4.806688547134399
true_005932,true_friend,-4.025323748588562
true_005941,true_friend,-2.8741453886032104
true_005954,true_friend,-11.506975173950195
true_005958,true_friend,-13.591924667358398
true_005963,true_friend,-3.9863492250442505
true_005965,true_friend,-14.637997150421143
true_005968,true_friend,-7.239848017692566
true_005973,true_friend,-8.306081533432007
true_005982,true_friend,-11.832274436950684
true_005983,true_friend,-13.915059566497803
true_005984,true_friend,-10.79240369796753
true_005994,true_friend,-1.8751436471939087
true_005995,true_friend,-4.097429111599922
true_005999,true_friend,-4.9108052253723145
true_006003,true_friend,-6.2047271728515625
true_006014,true_friend,-2.211219072341919
true_006030,true_friend,-5.250393271446228
true_006036,true_friend,-4.841073989868164
true_006041,true_friend,-14.968021392822266
true_006045,true_friend,-3.212765159085393
true_006046,true_friend,-4.255709961056709
true_006058,true_friend,-17.47993564605713
true_006059,true_friend,-23.830915451049805
true_006067,true_friend,-13.762929916381836
true_006068,true_friend,-4.349326252937317
true_006071,true_friend,-4.00047492980957
true_006084,true_friend,-5.171037435531616
true_006096,true_friend,-9.99905276298523
true_006101,true_friend,-12.516154289245605
true_006103,true_friend,-0.3172559104859829
true_006106,true_friend,-9.04825496673584
true_006113,true_friend,-10.8003408908844
true_006114,true_friend,-9.096027851104736
true_006115,true_friend,-6.141343116760254
true_006116,true_friend,-1.7696132063865662
true_006127,true_friend,-7.064643859863281
true_006131,true_friend,-1.4561062455177307
true_006133,true_friend,-13.230422973632812
true_006147,true_friend,-4.566513955593109
true_006153,true_friend,-1.5187345743179321
true_006156,true_friend,-4.321174621582031
true_006157,true_friend,-4.081296682357788
true_006165,true_friend,-3.877724289894104
true_006166,true_friend,-9.356290578842163
true_006178,true_friend,-5.694836378097534
true_006180,true_friend,-5.965920686721802
true_006189,true_friend,-6.018640637397766
true_006193,true_friend,-5.267698764801025
true_006204,true_friend,-9.623113632202148
true_006207,true_friend,-3.0155879259109497
true_006211,true_friend,-18.56716823577881
true_006212,true_friend,-17.759226322174072
true_006213,true_friend,-2.0969499051570892
true_006215,true_friend,-9.141783714294434
true_006219,true_friend,-2.52474844455719
true_006230,true_friend,-4.698643445968628
true_006241,true_friend,-8.959372997283936
true_006242,true_friend,-14.02974557876587
true_006262,true_friend,-15.658923149108887
true_006267,true_friend,-4.080691933631897
true_006271,true_friend,-14.32138967514038
true_006272,true_friend,-6.264965057373047
true_006275,true_friend,-17.453009605407715
true_006286,true_friend,-3.2476975321769714
true_006316,true_friend,-14.932703018188477
true_006317,true_friend,-3.492005705833435
true_006318,true_friend,-26.630481719970703
true_006321,true_friend,-12.64752197265625
true_006331,true_friend,-4.626547336578369
true_006332,true_friend,-2.02193945646286
true_006333,true_friend,-4.556291341781616
true_006351,true_friend,-3.0080206394195557
true_006358,true_friend,-5.04332709312439
true_006376,true_friend,-6.5200231075286865
true_006379,true_friend,-7.446429967880249
true_006381,true_friend,-8.329018831253052
true_006383,true_friend,-5.816933870315552
true_006395,true_friend,-4.437690496444702
true_006412,true_friend,-7.9041032791137695
true_006417,true_friend,-9.220417261123657
true_006437,true_friend,-10.419307708740234
true_006439,true_friend,-10.402504682540894
true_006440,true_friend,-3.1090810298919678
true_006441,true_friend,-7.6859519481658936
true_006444,true_friend,-1.5308927148580551
true_006448,true_friend,-7.958736836910248
true_006449,true_friend,-2.261895537376404
true_006451,true_friend,-8.098157405853271
true_006453,true_friend,-1.795240044593811
true_006463,true_friend,-5.901837110519409
true_006466,true_friend,-4.701338052749634
true_006467,true_friend,-7.181580066680908
true_006468,true_friend,-4.907851457595825
true_006485,true_friend,-5.0169432163238525
true_006496,true_friend,-4.056522846221924
true_006503,true_friend,-9.097136735916138
true_006506,true_friend,-7.274478197097778
true_006508,true_friend,-5.3654468059539795
true_006509,true_friend,-3.612778425216675
true_006516,true_friend,-5.376110553741455
true_006518,true_friend,-3.793804407119751
true_006531,true_friend,-7.615306377410889
true_006539,true_friend,-9.998767137527466
true_006543,true_friend,-8.183619022369385
true_006544,true_friend,-8.878634452819824
true_006555,true_friend,-4.6091601848602295
true_006563,true_friend,-4.569537878036499
true_006564,true_friend,-8.123841762542725
true_006571,true_friend,-5.540768384933472
true_006579,true_friend,-2.0780887603759766
true_006592,true_friend,-1.509023055434227
true_006614,true_friend,-5.517762184143066
zh_ja_001,false_friend,-1.3875598907470703
zh_ja_002,false_friend,-10.381306648254395
zh_ja_003,false_friend,-3.372646927833557
zh_ja_006,false_friend,-10.630611419677734
zh_ja_008,false_friend,-7.300020217895508
zh_ja_009,false_friend,-2.4843941926956177
zh_ja_011,false_friend,-9.043216705322266
zh_ja_012,false_friend,-3.4578206427395344
zh_ja_013,false_friend,-6.268404722213745
zh_ja_014,false_friend,-5.816505014896393
zh_ja_015,false_friend,-5.612180471420288
zh_ja_016,false_friend,-5.264251232147217
zh_ja_019,false_friend,-5.936222195625305
zh_ja_020,false_friend,-12.468398094177246
zh_ja_021,false_friend,-2.6595813035964966
zh_ja_022,false_friend,-12.366375923156738
zh_ja_023,false_friend,-2.5913624465465546
zh_ja_024,false_friend,-4.382516264915466
zh_ja_027,false_friend,-8.596684694290161
zh_ja_028,false_friend,-9.719306468963623
zh_ja_029,false_friend,-2.0746467523276806
zh_ja_047,false_friend,-4.523174426401965
zh_ja_048,false_friend,-9.799651145935059
zh_ja_049,false_friend,-7.755125999450684
zh_ja_052,false_friend,-9.230622291564941
zh_ja_053,false_friend,-10.716165542602539
zh_ja_054,false_friend,-3.65050308406353
